net_name,hpwl,type_die
N57189,107,BOTTOM
N57190,135,BOTTOM
N57191,10722,BOTTOM
N57192,220,BOTTOM
N57193,345,BOTTOM
N57194,165,BOTTOM
N57195,247,BOTTOM
N57196,9758,BOTTOM
N57197,359,BOTTOM
N57198,407,BOTTOM
N57199,679,BOTTOM
N57200,236,BOTTOM
N57201,629,BOTTOM
N57202,220,BOTTOM
N57203,189,BOTTOM
N57204,319,BOTTOM
N57205,113,BOTTOM
N57206,100,BOTTOM
N57207,14967,BOTTOM
N57208,146,BOTTOM
N57209,141,BOTTOM
N57210,113,BOTTOM
N57211,555,BOTTOM
N57212,101,BOTTOM
N57213,163,BOTTOM
N57214,167,BOTTOM
N57215,166,BOTTOM
N57216,89,BOTTOM
N57217,144,BOTTOM
N57218,108,BOTTOM
N57219,246,BOTTOM
N57220,280,BOTTOM
N57221,177,BOTTOM
N57222,98,BOTTOM
N57223,82,BOTTOM
N57224,114,BOTTOM
N57225,88,BOTTOM
N57226,222,BOTTOM
N57227,2780,BOTTOM
N57228,75,BOTTOM
N57229,117,BOTTOM
N57230,175,BOTTOM
N57231,1125,BOTTOM
N57232,3956,BOTTOM
N57233,573,BOTTOM
N57234,330,BOTTOM
N57235,86,BOTTOM
N57236,146,BOTTOM
N57237,249,BOTTOM
N57238,188,BOTTOM
N57239,186,BOTTOM
N57240,381,BOTTOM
N57241,203,BOTTOM
N57242,647,BOTTOM
N57243,125,BOTTOM
N57244,100,BOTTOM
N57245,455,BOTTOM
N57246,3038,BOTTOM
N57247,274,BOTTOM
N57248,895,BOTTOM
N57249,2802,BOTTOM
N57250,839,BOTTOM
N57251,1078,BOTTOM
N57252,2616,BOTTOM
N57253,593,BOTTOM
N57254,98,BOTTOM
N57255,147,BOTTOM
N57256,3161,BOTTOM
N57257,416,BOTTOM
N57258,155,BOTTOM
N57259,177,BOTTOM
N57260,106,BOTTOM
N57261,104,BOTTOM
N57262,133,BOTTOM
N57263,1023,BOTTOM
N57264,1821,BOTTOM
N57265,1287,BOTTOM
N57266,310,BOTTOM
N57267,192,BOTTOM
N57268,119,BOTTOM
N57269,223,BOTTOM
N57270,170,BOTTOM
N57271,323,BOTTOM
N57272,184,BOTTOM
N57273,3087,BOTTOM
N57274,428,BOTTOM
N57275,336,BOTTOM
N57276,3017,BOTTOM
N57277,9441,BOTTOM
N57278,82,BOTTOM
N57279,9609,BOTTOM
N57280,130,BOTTOM
N57281,111,BOTTOM
N57282,9804,BOTTOM
N57283,249,BOTTOM
N57284,145,BOTTOM
N57285,382,BOTTOM
N57286,172,BOTTOM
N57287,211,BOTTOM
N57288,152,BOTTOM
N57289,108,BOTTOM
N57290,111,BOTTOM
N57291,86,BOTTOM
N57292,170,BOTTOM
N57293,460,BOTTOM
N57294,287,BOTTOM
N57295,8579,BOTTOM
N57296,1708,BOTTOM
N57297,775,BOTTOM
N57298,9977,BOTTOM
N57299,148,BOTTOM
N57300,125,BOTTOM
N57301,88,BOTTOM
N57302,202,BOTTOM
N57303,387,BOTTOM
N57304,92,BOTTOM
N57305,140,BOTTOM
N57306,175,BOTTOM
N57307,266,BOTTOM
N57308,1397,BOTTOM
N57309,106,BOTTOM
N57310,210,BOTTOM
N57311,113,BOTTOM
N57312,160,BOTTOM
N57313,186,BOTTOM
N57314,116,BOTTOM
N57315,564,BOTTOM
N57316,631,BOTTOM
N57317,197,BOTTOM
N57318,106,BOTTOM
N57319,119,BOTTOM
N57320,99,BOTTOM
N57321,226,BOTTOM
N57322,189,BOTTOM
N57323,175,BOTTOM
N57324,130,BOTTOM
N57325,244,BOTTOM
N57326,285,BOTTOM
N57327,81,BOTTOM
N57328,207,BOTTOM
N57329,761,BOTTOM
N57330,138,BOTTOM
N57331,1140,BOTTOM
N57332,512,BOTTOM
N57333,166,BOTTOM
N57334,111,BOTTOM
N57335,226,BOTTOM
N57336,116,BOTTOM
N57337,95,BOTTOM
N57338,2632,BOTTOM
N57339,611,BOTTOM
N57340,170,BOTTOM
N57341,127,BOTTOM
N57342,390,BOTTOM
N57343,344,BOTTOM
N57344,331,BOTTOM
N57345,103,BOTTOM
N57346,189,BOTTOM
N57347,95,BOTTOM
N57348,157,BOTTOM
N57349,141,BOTTOM
N57350,182,BOTTOM
N57351,771,BOTTOM
N57352,79,BOTTOM
N57353,139,BOTTOM
N57354,102,BOTTOM
N57355,168,BOTTOM
N57356,259,BOTTOM
N57357,94,BOTTOM
N57358,166,BOTTOM
N57359,87,BOTTOM
N57360,111,BOTTOM
N57361,486,BOTTOM
N57362,322,BOTTOM
N57363,386,BOTTOM
N57364,1193,BOTTOM
N57365,87,BOTTOM
N57366,130,BOTTOM
N57367,422,BOTTOM
N57368,171,BOTTOM
N57369,812,BOTTOM
N57370,92,BOTTOM
N57371,164,BOTTOM
N57372,115,BOTTOM
N57373,93,BOTTOM
N57374,183,BOTTOM
N57375,206,BOTTOM
N57376,169,BOTTOM
N57377,96,BOTTOM
N57378,154,BOTTOM
N57379,550,BOTTOM
N57380,628,BOTTOM
N57381,335,BOTTOM
N57382,119,BOTTOM
N57383,146,BOTTOM
N57384,304,BOTTOM
N57385,95,BOTTOM
N57386,86,BOTTOM
N57387,173,BOTTOM
N57388,79,BOTTOM
N57389,88,BOTTOM
N57390,79,BOTTOM
N57391,348,BOTTOM
N57392,104,BOTTOM
N57393,186,BOTTOM
N57394,2120,BOTTOM
N57395,188,BOTTOM
N57396,122,BOTTOM
N57397,278,BOTTOM
N57398,123,BOTTOM
N57399,201,BOTTOM
N57400,324,BOTTOM
N57401,82,BOTTOM
N57402,163,BOTTOM
N57403,161,BOTTOM
N57404,217,BOTTOM
N57405,362,BOTTOM
N57406,200,BOTTOM
N57407,127,BOTTOM
N57408,208,BOTTOM
N57409,154,BOTTOM
N57410,95,BOTTOM
N57411,106,BOTTOM
N57412,95,BOTTOM
N57413,214,BOTTOM
N57414,97,BOTTOM
N57415,196,BOTTOM
N57416,100,BOTTOM
N57417,171,BOTTOM
N57418,115,BOTTOM
N57419,294,BOTTOM
N57420,79,BOTTOM
N57421,111,BOTTOM
N57422,95,BOTTOM
N57423,188,BOTTOM
N57424,106,BOTTOM
N57425,184,BOTTOM
N57426,87,BOTTOM
N57427,104,BOTTOM
N57428,77,BOTTOM
N57429,114,BOTTOM
N57430,81,BOTTOM
N57431,126,BOTTOM
N57432,310,BOTTOM
N57433,134,BOTTOM
N57434,105,BOTTOM
N57435,436,BOTTOM
N57436,185,BOTTOM
N57437,192,BOTTOM
N57438,236,BOTTOM
N57439,212,BOTTOM
N57440,341,BOTTOM
N57441,263,BOTTOM
N57442,174,BOTTOM
N57443,317,BOTTOM
N57444,372,BOTTOM
N57445,206,BOTTOM
N57446,116,BOTTOM
N57447,101,BOTTOM
N57448,122,BOTTOM
N57449,143,BOTTOM
N57450,142,BOTTOM
N57451,100,BOTTOM
N57452,153,BOTTOM
N57453,150,BOTTOM
N57454,184,BOTTOM
N57455,285,BOTTOM
N57456,553,BOTTOM
N57457,206,BOTTOM
N57458,111,BOTTOM
N57459,261,BOTTOM
N57460,114,BOTTOM
N57461,106,BOTTOM
N57462,190,BOTTOM
N57463,149,BOTTOM
N57464,263,BOTTOM
N57465,149,BOTTOM
N57466,98,BOTTOM
N57467,385,BOTTOM
N57468,467,BOTTOM
N57469,82,BOTTOM
N57470,362,BOTTOM
N57471,144,BOTTOM
N57472,115,BOTTOM
N57473,205,BOTTOM
N57474,126,BOTTOM
N57475,339,BOTTOM
N57476,103,BOTTOM
N57477,251,BOTTOM
N57478,160,BOTTOM
N57479,186,BOTTOM
N57480,905,BOTTOM
N57481,551,BOTTOM
N57482,987,BOTTOM
N57483,226,BOTTOM
N57484,291,BOTTOM
N57485,115,BOTTOM
N57486,223,BOTTOM
N57487,265,BOTTOM
N57488,99,BOTTOM
N57489,333,BOTTOM
N57490,869,BOTTOM
N57491,222,BOTTOM
N57492,146,BOTTOM
N57493,357,BOTTOM
N57494,247,BOTTOM
N57495,1631,BOTTOM
N57496,316,BOTTOM
N57497,147,BOTTOM
N57498,214,BOTTOM
N57499,90,BOTTOM
N57500,150,BOTTOM
N57501,144,BOTTOM
N57502,54,BOTTOM
N57503,415,BOTTOM
N57504,106,BOTTOM
N57505,138,BOTTOM
N57506,86,BOTTOM
N57507,79,BOTTOM
N57508,95,BOTTOM
N57509,155,BOTTOM
N57510,216,BOTTOM
N57511,138,BOTTOM
N57512,97,BOTTOM
N57513,170,BOTTOM
N57514,161,BOTTOM
N57515,133,BOTTOM
N57516,602,BOTTOM
N57517,142,BOTTOM
N57518,124,BOTTOM
N57519,102,BOTTOM
N57520,106,BOTTOM
N57521,1632,BOTTOM
N57522,7350,BOTTOM
N57523,131,BOTTOM
N57524,178,BOTTOM
N57525,239,BOTTOM
N57526,142,BOTTOM
N57527,115,BOTTOM
N57528,178,BOTTOM
N57529,504,BOTTOM
N57530,186,BOTTOM
N57531,254,BOTTOM
N57532,363,BOTTOM
N57533,351,BOTTOM
N57534,380,BOTTOM
N57535,103,BOTTOM
N57536,748,BOTTOM
N57537,345,BOTTOM
N57538,106,BOTTOM
N57539,118,BOTTOM
N57540,389,BOTTOM
N57541,131,BOTTOM
N57542,94,BOTTOM
N57543,83,BOTTOM
N57544,12709,BOTTOM
N57545,138,BOTTOM
N57546,1399,BOTTOM
N57547,96,BOTTOM
N57548,226,BOTTOM
N57549,1771,BOTTOM
N57550,141,BOTTOM
N57551,4455,BOTTOM
N57552,497,BOTTOM
N57553,1623,BOTTOM
N57554,267,BOTTOM
N57555,166,BOTTOM
N57556,237,BOTTOM
N57557,210,BOTTOM
N57558,158,BOTTOM
N57559,73,BOTTOM
N57560,183,BOTTOM
N57561,102,BOTTOM
N57562,230,BOTTOM
N57563,102,BOTTOM
N57564,92,BOTTOM
N57565,5648,BOTTOM
N57566,885,BOTTOM
N57567,700,BOTTOM
N57568,355,BOTTOM
N57569,166,BOTTOM
N57570,155,BOTTOM
N57571,103,BOTTOM
N57572,205,BOTTOM
N57573,143,BOTTOM
N57574,600,BOTTOM
N57575,89,BOTTOM
N57576,94,BOTTOM
N57577,2266,BOTTOM
N57578,101,BOTTOM
N57579,1413,BOTTOM
N57580,80,BOTTOM
N57581,1838,BOTTOM
N57582,125,BOTTOM
N57583,2585,BOTTOM
N57584,638,BOTTOM
N57585,120,BOTTOM
N57586,140,BOTTOM
N57587,4653,BOTTOM
N57588,261,BOTTOM
N57589,1881,BOTTOM
N57590,177,BOTTOM
N57591,116,BOTTOM
N57592,182,BOTTOM
N57593,2381,BOTTOM
N57594,128,BOTTOM
N57595,556,BOTTOM
N57596,139,BOTTOM
N57597,8777,BOTTOM
N57598,128,BOTTOM
N57599,224,BOTTOM
N57600,575,BOTTOM
N57601,231,BOTTOM
N57602,110,BOTTOM
N57603,80,BOTTOM
N57604,71,BOTTOM
N57605,226,BOTTOM
N57606,1100,BOTTOM
N57607,329,BOTTOM
N57608,211,BOTTOM
N57609,7812,BOTTOM
N57610,174,BOTTOM
N57611,151,BOTTOM
N57612,128,BOTTOM
N57613,193,BOTTOM
N57614,379,BOTTOM
N57615,75,BOTTOM
N57616,1100,BOTTOM
N57617,137,BOTTOM
N57618,551,BOTTOM
N57619,269,BOTTOM
N57620,344,BOTTOM
N57621,1089,BOTTOM
N57622,80,BOTTOM
N57623,89,BOTTOM
N57624,15905,BOTTOM
N57625,1206,BOTTOM
N57626,90,BOTTOM
N57627,325,BOTTOM
N57628,2980,BOTTOM
N57629,162,BOTTOM
N57630,323,BOTTOM
N57631,250,BOTTOM
N57632,118,BOTTOM
N57633,164,BOTTOM
N57634,164,BOTTOM
N57635,138,BOTTOM
N57636,2886,BOTTOM
N57637,146,BOTTOM
N57638,142,BOTTOM
N57639,7729,BOTTOM
N57640,1020,BOTTOM
N57641,1921,BOTTOM
N57642,109,BOTTOM
N57643,169,BOTTOM
N57644,137,BOTTOM
N57645,156,BOTTOM
N57646,222,BOTTOM
N57647,253,BOTTOM
N57648,215,BOTTOM
N57649,474,BOTTOM
N57650,4825,BOTTOM
N57651,1379,BOTTOM
N57652,3825,BOTTOM
N57653,101,BOTTOM
N57654,118,BOTTOM
N57655,878,BOTTOM
N57656,240,BOTTOM
N57657,821,BOTTOM
N57658,3171,BOTTOM
N57659,96,BOTTOM
N57660,17435,BOTTOM
N57661,144,BOTTOM
N57662,375,BOTTOM
N57663,8824,BOTTOM
N57664,3414,BOTTOM
N57665,2994,BOTTOM
N57666,6454,BOTTOM
N57667,64,BOTTOM
N57668,226,BOTTOM
N57669,250,BOTTOM
N57670,104,BOTTOM
N57671,870,BOTTOM
N57672,480,BOTTOM
N57673,3323,BOTTOM
N57674,436,BOTTOM
N57675,156,BOTTOM
N57676,98,BOTTOM
N57677,178,BOTTOM
N57678,2786,BOTTOM
N57679,1348,BOTTOM
N57680,1490,BOTTOM
N57681,1392,BOTTOM
N57682,1142,BOTTOM
N57683,178,BOTTOM
N57684,1020,BOTTOM
N57685,3161,BOTTOM
N57686,1392,BOTTOM
N57687,113,BOTTOM
N57688,303,BOTTOM
N57689,5735,BOTTOM
N57690,289,BOTTOM
N57691,5249,BOTTOM
N57692,3319,BOTTOM
N57693,139,BOTTOM
N57694,101,BOTTOM
N57695,277,BOTTOM
N57696,3836,BOTTOM
N57697,362,BOTTOM
N57698,231,BOTTOM
N57699,151,BOTTOM
N57700,8768,BOTTOM
N57701,1408,BOTTOM
N57702,267,BOTTOM
N57703,105,BOTTOM
N57704,376,BOTTOM
N57705,170,BOTTOM
N57706,365,BOTTOM
N57707,92,BOTTOM
N57708,19749,BOTTOM
N57709,151,BOTTOM
N57710,149,BOTTOM
N57711,222,BOTTOM
N57712,133,BOTTOM
N57713,90,BOTTOM
N57714,17278,BOTTOM
N57715,101,BOTTOM
N57716,520,BOTTOM
N57717,270,BOTTOM
N57718,328,BOTTOM
N57719,138,BOTTOM
N57720,222,BOTTOM
N57721,113,BOTTOM
N57722,125,BOTTOM
N57723,3816,BOTTOM
N57724,337,BOTTOM
N57725,114,BOTTOM
N57726,862,BOTTOM
N57727,517,BOTTOM
N57728,1790,BOTTOM
N57729,117,BOTTOM
N57730,262,BOTTOM
N57731,683,BOTTOM
N57732,554,BOTTOM
N57733,83,BOTTOM
N57734,272,BOTTOM
N57735,177,BOTTOM
N57736,496,BOTTOM
N57737,137,BOTTOM
N57738,102,BOTTOM
N57739,1809,BOTTOM
N57740,81,BOTTOM
N57741,349,BOTTOM
N57742,18016,BOTTOM
N57743,276,BOTTOM
N57744,248,BOTTOM
N57745,131,BOTTOM
N57746,3303,BOTTOM
N57747,89,BOTTOM
N57748,207,BOTTOM
N57749,1517,BOTTOM
N57750,683,BOTTOM
N57751,99,BOTTOM
N57752,20042,BOTTOM
N57753,922,BOTTOM
N57754,23809,BOTTOM
N57755,270,BOTTOM
N57756,548,BOTTOM
N57757,565,BOTTOM
N57758,12201,BOTTOM
N57759,5711,BOTTOM
N57760,148,BOTTOM
N57761,845,BOTTOM
N57762,259,BOTTOM
N57763,149,BOTTOM
N57764,118,BOTTOM
N57765,214,BOTTOM
N57766,552,BOTTOM
N57767,16162,BOTTOM
N57768,881,BOTTOM
N57769,22230,BOTTOM
N57770,385,BOTTOM
N57771,186,BOTTOM
N57772,1653,BOTTOM
N57773,122,BOTTOM
N57774,297,BOTTOM
N57775,60,BOTTOM
N57776,103,BOTTOM
N57777,126,BOTTOM
N57778,285,BOTTOM
N57779,165,BOTTOM
N57780,75,BOTTOM
N57781,62,BOTTOM
N57782,161,BOTTOM
N57783,117,BOTTOM
N57784,247,BOTTOM
N57785,277,BOTTOM
N57786,77,BOTTOM
N57787,312,BOTTOM
N57788,689,BOTTOM
N57789,106,BOTTOM
N57790,208,BOTTOM
N57791,103,BOTTOM
N57792,93,BOTTOM
N57793,119,BOTTOM
N57794,163,BOTTOM
N57795,2225,BOTTOM
N57796,141,BOTTOM
N57797,164,BOTTOM
N57798,695,BOTTOM
N57799,1050,BOTTOM
N57800,1961,BOTTOM
N57801,137,BOTTOM
N57802,199,BOTTOM
N57803,125,BOTTOM
N57804,48,BOTTOM
N57805,169,BOTTOM
N57806,1123,BOTTOM
N57807,280,BOTTOM
N57808,456,BOTTOM
N57809,248,BOTTOM
N57810,213,BOTTOM
N57811,4412,BOTTOM
N57812,2110,BOTTOM
N57813,273,BOTTOM
N57814,59,BOTTOM
N57815,280,BOTTOM
N57816,288,BOTTOM
N57817,1261,BOTTOM
N57818,208,BOTTOM
N57819,166,BOTTOM
N57820,17314,BOTTOM
N57821,247,BOTTOM
N57822,132,BOTTOM
N57823,11985,BOTTOM
N57824,197,BOTTOM
N57825,394,BOTTOM
N57826,508,BOTTOM
N57827,119,BOTTOM
N57828,117,BOTTOM
N57829,600,BOTTOM
N57830,295,BOTTOM
N57831,333,BOTTOM
N57832,163,BOTTOM
N57833,243,BOTTOM
N57834,377,BOTTOM
N57835,15942,BOTTOM
N57836,810,BOTTOM
N57837,144,BOTTOM
N57838,324,BOTTOM
N57839,182,BOTTOM
N57840,185,BOTTOM
N57841,111,BOTTOM
N57842,876,BOTTOM
N57843,10222,BOTTOM
N57844,407,BOTTOM
N57845,3342,BOTTOM
N57846,172,BOTTOM
N57847,541,BOTTOM
N57848,98,BOTTOM
N57849,172,BOTTOM
N57850,557,BOTTOM
N57851,1259,BOTTOM
N57852,10867,BOTTOM
N57853,308,BOTTOM
N57854,113,BOTTOM
N57855,156,BOTTOM
N57856,167,BOTTOM
N57857,123,BOTTOM
N57858,136,BOTTOM
N57859,103,BOTTOM
N57860,198,BOTTOM
N57861,2762,BOTTOM
N57862,213,BOTTOM
N57863,751,BOTTOM
N57864,557,BOTTOM
N57865,481,BOTTOM
N57866,842,BOTTOM
N57867,83,BOTTOM
N57868,515,BOTTOM
N57869,11709,BOTTOM
N57870,1536,BOTTOM
N57871,183,BOTTOM
N57872,337,BOTTOM
N57873,965,BOTTOM
N57874,187,BOTTOM
N57875,125,BOTTOM
N57876,527,BOTTOM
N57877,1015,BOTTOM
N57878,209,BOTTOM
N57879,137,BOTTOM
N57880,189,BOTTOM
N57881,331,BOTTOM
N57882,273,BOTTOM
N57883,12247,BOTTOM
N57884,2025,BOTTOM
N57885,203,BOTTOM
N57886,11681,BOTTOM
N57887,164,BOTTOM
N57888,428,BOTTOM
N57889,16083,BOTTOM
N57890,2804,BOTTOM
N57891,110,BOTTOM
N57892,102,BOTTOM
N57893,1355,BOTTOM
N57894,284,BOTTOM
N57895,1376,BOTTOM
N57896,339,BOTTOM
N57897,118,BOTTOM
N57898,2167,BOTTOM
N57899,106,BOTTOM
N57900,265,BOTTOM
N57901,2140,BOTTOM
N57902,5377,BOTTOM
N57903,475,BOTTOM
N57904,153,BOTTOM
N57905,223,BOTTOM
N57906,102,BOTTOM
N57907,4987,BOTTOM
N57908,461,BOTTOM
N57909,168,BOTTOM
N57910,215,BOTTOM
N57911,75,BOTTOM
N57912,163,BOTTOM
N57913,142,BOTTOM
N57914,170,BOTTOM
N57915,453,BOTTOM
N57916,374,BOTTOM
N57917,447,BOTTOM
N57918,191,BOTTOM
N57919,10140,BOTTOM
N57920,97,BOTTOM
N57921,72,BOTTOM
N57922,356,BOTTOM
N57923,189,BOTTOM
N57924,135,BOTTOM
N57925,142,BOTTOM
N57926,15408,BOTTOM
N57927,229,BOTTOM
N57928,102,BOTTOM
N57929,172,BOTTOM
N57930,177,BOTTOM
N57931,149,BOTTOM
N57932,115,BOTTOM
N57933,515,BOTTOM
N57934,104,BOTTOM
N57935,414,BOTTOM
N57936,137,BOTTOM
N57937,128,BOTTOM
N57938,341,BOTTOM
N57939,5041,BOTTOM
N57940,202,BOTTOM
N57941,116,BOTTOM
N57942,93,BOTTOM
N57943,153,BOTTOM
N57944,92,BOTTOM
N57945,71,BOTTOM
N57946,9108,BOTTOM
N57947,1248,BOTTOM
N57948,370,BOTTOM
N57949,800,BOTTOM
N57950,508,BOTTOM
N57951,256,BOTTOM
N57952,1596,BOTTOM
N57953,131,BOTTOM
N57954,2983,BOTTOM
N57955,140,BOTTOM
N57956,190,BOTTOM
N57957,494,BOTTOM
N57958,179,BOTTOM
N57959,144,BOTTOM
N57960,226,BOTTOM
N57961,117,BOTTOM
N57962,362,BOTTOM
N57963,116,BOTTOM
N57964,105,BOTTOM
N57965,101,BOTTOM
N57966,1931,BOTTOM
N57967,1406,BOTTOM
N57968,138,BOTTOM
N57969,118,BOTTOM
N57970,113,BOTTOM
N57971,87,BOTTOM
N57972,101,BOTTOM
N57973,117,BOTTOM
N57974,78,BOTTOM
N57975,233,BOTTOM
N57976,75,BOTTOM
N57977,132,BOTTOM
N57978,171,BOTTOM
N57979,71,BOTTOM
N57980,314,BOTTOM
N57981,383,BOTTOM
N57982,148,BOTTOM
N57983,106,BOTTOM
N57984,367,BOTTOM
N57985,200,BOTTOM
N57986,89,BOTTOM
N57987,7937,BOTTOM
N57988,379,BOTTOM
N57989,340,BOTTOM
N57990,3137,BOTTOM
N57991,175,BOTTOM
N57992,182,BOTTOM
N57993,276,BOTTOM
N57994,256,BOTTOM
N57995,1101,BOTTOM
N57996,232,BOTTOM
N57997,124,BOTTOM
N57998,62,BOTTOM
N57999,583,BOTTOM
N58000,235,BOTTOM
N58001,118,BOTTOM
N58002,254,BOTTOM
N58003,163,BOTTOM
N58004,295,BOTTOM
N58005,244,BOTTOM
N58006,357,BOTTOM
N58007,110,BOTTOM
N58008,113,BOTTOM
N58009,234,BOTTOM
N58010,270,BOTTOM
N58011,297,BOTTOM
N58012,245,BOTTOM
N58013,437,BOTTOM
N58014,71,BOTTOM
N58015,198,BOTTOM
N58016,636,BOTTOM
N58017,473,BOTTOM
N58018,143,BOTTOM
N58019,168,BOTTOM
N58020,248,BOTTOM
N58021,1176,BOTTOM
N58022,68,BOTTOM
N58023,168,BOTTOM
N58024,981,BOTTOM
N58025,209,BOTTOM
N58026,162,BOTTOM
N58027,119,BOTTOM
N58028,206,BOTTOM
N58029,1541,BOTTOM
N58030,3852,BOTTOM
N58031,1179,BOTTOM
N58032,190,BOTTOM
N58033,107,BOTTOM
N58034,135,BOTTOM
N58035,1530,BOTTOM
N58036,209,BOTTOM
N58037,245,BOTTOM
N58038,94,BOTTOM
N58039,122,BOTTOM
N58040,168,BOTTOM
N58041,98,BOTTOM
N58042,180,BOTTOM
N58043,162,BOTTOM
N58044,134,BOTTOM
N58045,3541,BOTTOM
N58046,70,BOTTOM
N58047,162,BOTTOM
N58048,166,BOTTOM
N58049,116,BOTTOM
N58050,1833,BOTTOM
N58051,2502,BOTTOM
N58052,1168,BOTTOM
N58053,107,BOTTOM
N58054,97,BOTTOM
N58055,97,BOTTOM
N58056,49,BOTTOM
N58057,94,BOTTOM
N58058,173,BOTTOM
N58059,92,BOTTOM
N58060,141,BOTTOM
N58061,165,BOTTOM
N58062,215,BOTTOM
N58063,7285,BOTTOM
N58064,1566,BOTTOM
N58065,679,BOTTOM
N58066,218,BOTTOM
N58067,9675,BOTTOM
N58068,125,BOTTOM
N58069,132,BOTTOM
N58070,971,BOTTOM
N58071,158,BOTTOM
N58072,78,BOTTOM
N58073,71,BOTTOM
N58074,212,BOTTOM
N58075,116,BOTTOM
N58076,134,BOTTOM
N58077,114,BOTTOM
N58078,478,BOTTOM
N58079,276,BOTTOM
N58080,68,BOTTOM
N58081,101,BOTTOM
N58082,318,BOTTOM
N58083,136,BOTTOM
N58084,394,BOTTOM
N58085,218,BOTTOM
N58086,159,BOTTOM
N58087,648,BOTTOM
N58088,109,BOTTOM
N58089,126,BOTTOM
N58090,106,BOTTOM
N58091,228,BOTTOM
N58092,134,BOTTOM
N58093,179,BOTTOM
N58094,150,BOTTOM
N58095,356,BOTTOM
N58096,64,BOTTOM
N58097,240,BOTTOM
N58098,64,BOTTOM
N58099,125,BOTTOM
N58100,115,BOTTOM
N58101,92,BOTTOM
N58102,64,BOTTOM
N58103,105,BOTTOM
N58104,304,BOTTOM
N58105,431,BOTTOM
N58106,145,BOTTOM
N58107,221,BOTTOM
N58108,376,BOTTOM
N58109,584,BOTTOM
N58110,267,BOTTOM
N58111,231,BOTTOM
N58112,373,BOTTOM
N58113,267,BOTTOM
N58114,121,BOTTOM
N58115,144,BOTTOM
N58116,155,BOTTOM
N58117,130,BOTTOM
N58118,118,BOTTOM
N58119,263,BOTTOM
N58120,136,BOTTOM
N58121,531,BOTTOM
N58122,272,BOTTOM
N58123,116,BOTTOM
N58124,194,BOTTOM
N58125,189,BOTTOM
N58126,101,BOTTOM
N58127,294,BOTTOM
N58128,562,BOTTOM
N58129,257,BOTTOM
N58130,549,BOTTOM
N58131,583,BOTTOM
N58132,183,BOTTOM
N58133,1671,BOTTOM
N58134,197,BOTTOM
N58135,153,BOTTOM
N58136,508,BOTTOM
N58137,333,BOTTOM
N58138,168,BOTTOM
N58139,139,BOTTOM
N58140,174,BOTTOM
N58141,254,BOTTOM
N58142,591,BOTTOM
N58143,281,BOTTOM
N58144,621,BOTTOM
N58145,443,BOTTOM
N58146,205,BOTTOM
N58147,333,BOTTOM
N58148,207,BOTTOM
N58149,268,BOTTOM
N58150,215,BOTTOM
N58151,376,BOTTOM
N58152,104,BOTTOM
N58153,316,BOTTOM
N58154,142,BOTTOM
N58155,137,BOTTOM
N58156,183,BOTTOM
N58157,126,BOTTOM
N58158,217,BOTTOM
N58159,1037,BOTTOM
N58160,443,BOTTOM
N58161,116,BOTTOM
N58162,168,BOTTOM
N58163,169,BOTTOM
N58164,433,BOTTOM
N58165,302,BOTTOM
N58166,252,BOTTOM
N58167,269,BOTTOM
N58168,324,BOTTOM
N58169,507,BOTTOM
N58170,253,BOTTOM
N58171,591,BOTTOM
N58172,409,BOTTOM
N58173,446,BOTTOM
N58174,346,BOTTOM
N58175,515,BOTTOM
N58176,310,BOTTOM
N58177,149,BOTTOM
N58178,156,BOTTOM
N58179,119,BOTTOM
N58180,98,BOTTOM
N58181,126,BOTTOM
N58182,206,BOTTOM
N58183,146,BOTTOM
N58184,335,BOTTOM
N58185,131,BOTTOM
N58186,226,BOTTOM
N58187,286,BOTTOM
N58188,195,BOTTOM
N58189,361,BOTTOM
N58190,136,BOTTOM
N58191,301,BOTTOM
N58192,367,BOTTOM
N58193,91,BOTTOM
N58194,86,BOTTOM
N58195,103,BOTTOM
N58196,159,BOTTOM
N58197,158,BOTTOM
N58198,90,BOTTOM
N58199,65,BOTTOM
N58200,127,BOTTOM
N58201,87,BOTTOM
N58202,412,BOTTOM
N58203,92,BOTTOM
N58204,142,BOTTOM
N58205,69,BOTTOM
N58206,356,BOTTOM
N58207,287,BOTTOM
N58208,88,BOTTOM
N58209,347,BOTTOM
N58210,155,BOTTOM
N58211,217,BOTTOM
N58212,227,BOTTOM
N58213,267,BOTTOM
N58214,281,BOTTOM
N58215,89,BOTTOM
N58216,140,BOTTOM
N58217,105,BOTTOM
N58218,183,BOTTOM
N58219,160,BOTTOM
N58220,182,BOTTOM
N58221,209,BOTTOM
N58222,161,BOTTOM
N58223,243,BOTTOM
N58224,416,BOTTOM
N58225,152,BOTTOM
N58226,385,BOTTOM
N58227,289,BOTTOM
N58228,125,BOTTOM
N58229,103,BOTTOM
N58230,147,BOTTOM
N58231,209,BOTTOM
N58232,227,BOTTOM
N58233,231,BOTTOM
N58234,386,BOTTOM
N58235,252,BOTTOM
N58236,152,BOTTOM
N58237,203,BOTTOM
N58238,208,BOTTOM
N58239,152,BOTTOM
N58240,143,BOTTOM
N58241,127,BOTTOM
N58242,1052,BOTTOM
N58243,222,BOTTOM
N58244,258,BOTTOM
N58245,181,BOTTOM
N58246,473,BOTTOM
N58247,236,BOTTOM
N58248,199,BOTTOM
N58249,111,BOTTOM
N58250,115,BOTTOM
N58251,164,BOTTOM
N58252,250,BOTTOM
